artist,album,track_title,track_n,lyric,line,year
Taylor Swift,1989,Wildest Dreams,9,"His hands are in my hair, his clothes are in my room",18,2014
Taylor Swift,1989,Wildest Dreams,9,And his voice is a familiar sound,19,2014
Taylor Swift,1989,Wildest Dreams,9,"Nothing lasts forever, but this is gettin' good now",20,2014
Taylor Swift,1989,Wildest Dreams,9,He's so tall and handsome as hell,21,2014
Taylor Swift,1989,Wildest Dreams,9,"He's so bad, but he does it so well",22,2014
Taylor Swift,1989,Wildest Dreams,9,And when we've had our very last kiss,23,2014
Taylor Swift,1989,Wildest Dreams,9,"My last request, it is",24,2014
Taylor Swift,1989,Wildest Dreams,9,Say you'll remember me,25,2014
Taylor Swift,1989,Wildest Dreams,9,Standing in a nice dress,26,2014
Taylor Swift,1989,Wildest Dreams,9,"Staring at the sunset, babe",27,2014
Taylor Swift,1989,Wildest Dreams,9,Red lips and rosy cheeks,28,2014
Taylor Swift,1989,Wildest Dreams,9,Say you'll see me again,29,2014
Taylor Swift,1989,Wildest Dreams,9,Even if it's just in your,30,2014
Taylor Swift,1989,Wildest Dreams,9,"Wildest dreams, ah-aah haa (ah-aah haa)",31,2014
Taylor Swift,1989,Wildest Dreams,9,"Wildest dreams, ah-aah haa",32,2014
Taylor Swift,1989,Wildest Dreams,9,"You'll see me in hindsight, tangled up with you all night",33,2014
Taylor Swift,1989,Wildest Dreams,9,Burnin' it down,34,2014
Taylor Swift,1989,Wildest Dreams,9,"Someday when you leave me, I'd bet these memories",35,2014
Taylor Swift,1989,Wildest Dreams,9,Follow you around,36,2014
Taylor Swift,1989,Wildest Dreams,9,"You'll see me in hindsight, tangled up with you all night",37,2014
Taylor Swift,1989,Wildest Dreams,9,Burning (burning) it (it) down (down),38,2014
Taylor Swift,1989,Wildest Dreams,9,"Someday when you leave me, I'll bet these memories",39,2014
Taylor Swift,1989,Wildest Dreams,9,Follow (follow) you (you) around (around),40,2014
Taylor Swift,1989,Wildest Dreams,9,(Follow you around),41,2014
Taylor Swift,1989,Wildest Dreams,9,Say you'll remember me,42,2014
Taylor Swift,1989,Wildest Dreams,9,Standing in a nice dress,43,2014
Taylor Swift,1989,Wildest Dreams,9,"Staring at the sunset, babe",44,2014
Taylor Swift,1989,Wildest Dreams,9,Red lips and rosy cheeks,45,2014
Taylor Swift,1989,Wildest Dreams,9,Say you'll see me again,46,2014
Taylor Swift,1989,Wildest Dreams,9,Even if it's just pretend,47,2014
Taylor Swift,1989,Wildest Dreams,9,Say you'll remember me,48,2014
Taylor Swift,1989,Wildest Dreams,9,Standing in a nice dress,49,2014
Taylor Swift,1989,Wildest Dreams,9,"Staring at the sunset, babe",50,2014
Taylor Swift,1989,Wildest Dreams,9,Red lips and rosy cheeks,51,2014
Taylor Swift,1989,Wildest Dreams,9,Say you'll see me again,52,2014
Taylor Swift,1989,Wildest Dreams,9,"Even if it's just in your (pretend, just pretend)",53,2014
Taylor Swift,1989,Wildest Dreams,9,"Wildest dreams, ah-aah haa (ah-aah-aah-aah-aah-haa)",54,2014
Taylor Swift,1989,Wildest Dreams,9,"In your wildest dreams, ah-aah haa",55,2014
Taylor Swift,1989,Wildest Dreams,9,Even if it's just in your,56,2014
Taylor Swift,1989,Wildest Dreams,9,"Wildest dreams, ah-aah haa",57,2014
Taylor Swift,1989,Wildest Dreams,9,"In your wildest dreams, ah-aah haa",58,2014
Taylor Swift,1989,How You Get The Girl,10,"Uh, uh, uh",1,2014
Taylor Swift,1989,How You Get The Girl,10,"Uh, uh, uh",2,2014
Taylor Swift,1989,How You Get The Girl,10,"Uh-uh, uh-uh",3,2014
Taylor Swift,1989,How You Get The Girl,10,Stand there like a ghost,4,2014
Taylor Swift,1989,How You Get The Girl,10,"Shaking from the rain, rain",5,2014
Taylor Swift,1989,How You Get The Girl,10,"She'll open up the door and say, ""Are you insane?""",6,2014
Taylor Swift,1989,How You Get The Girl,10,Say it's been a long six months,7,2014
Taylor Swift,1989,How You Get The Girl,10,"And you were too afraid to tell her what you want, want",8,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,9,2014
Taylor Swift,1989,How You Get The Girl,10,That's how you get the girl,10,2014
Taylor Swift,1989,How You Get The Girl,10,"And then you say, I want you for worse or for better",11,2014
Taylor Swift,1989,How You Get The Girl,10,I would wait forever and ever,12,2014
Taylor Swift,1989,How You Get The Girl,10,"Broke your heart, I'll put it back together",13,2014
Taylor Swift,1989,How You Get The Girl,10,I would wait forever and ever,14,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,15,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how you get the girl, girl (oh-oh, oh-oh)",16,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,17,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how you get the girl, girl",18,2014
Taylor Swift,1989,How You Get The Girl,10,"Remind her how it used to be, be, yeah-yeah",19,2014
Taylor Swift,1989,How You Get The Girl,10,"With pictures in frames of kisses on cheeks, cheeks",20,2014
Taylor Swift,1989,How You Get The Girl,10,"Tell her how you must have lost your mind, ooh-ooh",21,2014
Taylor Swift,1989,How You Get The Girl,10,"When you left her all alone and never told her why, why",22,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,23,2014
Taylor Swift,1989,How You Get The Girl,10,That's how you lost the girl,24,2014
Taylor Swift,1989,How You Get The Girl,10,And now you say�,25,2014
Taylor Swift,1989,How You Get The Girl,10,I want you for worse or for better,26,2014
Taylor Swift,1989,How You Get The Girl,10,I would wait forever and ever (ever and ever),27,2014
Taylor Swift,1989,How You Get The Girl,10,"Broke your heart, I'll put it back together",28,2014
Taylor Swift,1989,How You Get The Girl,10,I would wait forever and ever,29,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,30,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how you get the girl, girl (oh-oh, oh-oh)",31,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,32,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how you get the girl, girl",33,2014
Taylor Swift,1989,How You Get The Girl,10,"Yeah, yeah",34,2014
Taylor Swift,1989,How You Get The Girl,10,"And you know-oh, oh, oh, oh, oh, oh, oh, oh, oh, oh",35,2014
Taylor Swift,1989,How You Get The Girl,10,"That I don't want you to go, oh, oh",36,2014
Taylor Swift,1989,How You Get The Girl,10,Remind me how it used to be,37,2014
Taylor Swift,1989,How You Get The Girl,10,Pictures in frames of kisses on cheeks,38,2014
Taylor Swift,1989,How You Get The Girl,10,"And say you want me, yeah-yeah",39,2014
Taylor Swift,1989,How You Get The Girl,10,And then you say�,40,2014
Taylor Swift,1989,How You Get The Girl,10,I want you for worse or for better (worse of for better),41,2014
Taylor Swift,1989,How You Get The Girl,10,I would wait forever and ever (and ever),42,2014
Taylor Swift,1989,How You Get The Girl,10,"Broke your heart, I'll put it back together",43,2014
Taylor Swift,1989,How You Get The Girl,10,I would wait forever and ever (I want you forever and ever),44,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,45,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how you get the girl, girl (that's how it works!)",46,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,47,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how you get the girl, girl (get the girl! That's how it works!)",48,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,49,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how you get the girl, girl",50,2014
Taylor Swift,1989,How You Get The Girl,10,And that's how it works,51,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how you get the girl, girl",52,2014
Taylor Swift,1989,How You Get The Girl,10,"That's how it works, that's how you got the girl",53,2014
Taylor Swift,1989,This Love,11,"Clear blue water, high tides came and brought you in",1,2014
Taylor Swift,1989,This Love,11,"And I could go on and on, on and on",2,2014
Taylor Swift,1989,This Love,11,And I will,3,2014
Taylor Swift,1989,This Love,11,"Skies grew darker, currents swept you out again",4,2014
Taylor Swift,1989,This Love,11,"And you are just gone and gone, gone and gone",5,2014
Taylor Swift,1989,This Love,11,In silent screams and wildest dreams,6,2014
Taylor Swift,1989,This Love,11,I never dreamed of this,7,2014
Taylor Swift,1989,This Love,11,"This love is good, this love is bad",8,2014
Taylor Swift,1989,This Love,11,This love is alive back from the dead,9,2014
Taylor Swift,1989,This Love,11,These hands had to let it go free,10,2014
Taylor Swift,1989,This Love,11,And this love came back to me,11,2014
Taylor Swift,1989,This Love,11,"Tossing, turning, struggle through the night with someone new",12,2014
Taylor Swift,1989,This Love,11,"And I could go on and on, on and on",13,2014
Taylor Swift,1989,This Love,11,"Lantern, burning, flickered in my mind for only you",14,2014
Taylor Swift,1989,This Love,11,"But you were still gone, gone, gone",15,2014
Taylor Swift,1989,This Love,11,"Been losing grip, sinking ships",16,2014
Taylor Swift,1989,This Love,11,You showed up just in time,17,2014
Taylor Swift,1989,This Love,11,"This love is good, this love is bad",18,2014
Taylor Swift,1989,This Love,11,This love is alive back from the dead,19,2014
Taylor Swift,1989,This Love,11,These hands had to let it go free,20,2014
Taylor Swift,1989,This Love,11,And this love came back to me,21,2014
Taylor Swift,1989,This Love,11,This love left a permanent mark,22,2014
Taylor Swift,1989,This Love,11,This love is glowing in the dark,23,2014
Taylor Swift,1989,This Love,11,These hands had to let it go free,24,2014
Taylor Swift,1989,This Love,11,And this love came back to me,25,2014
Taylor Swift,1989,This Love,11,"Your kiss, my cheek, I watched you leave",26,2014
Taylor Swift,1989,This Love,11,"Your smile, my ghost, I fell to my knees",27,2014
Taylor Swift,1989,This Love,11,When you're young you just run,28,2014
Taylor Swift,1989,This Love,11,But you come back to what you need,29,2014
Taylor Swift,1989,This Love,11,"This love is good, this love is bad",30,2014
Taylor Swift,1989,This Love,11,This love is alive back from the dead,31,2014
Taylor Swift,1989,This Love,11,These hands had to let it go free,32,2014
Taylor Swift,1989,This Love,11,And this love came back to me,33,2014
Taylor Swift,1989,This Love,11,This love left a permanent mark,34,2014
Taylor Swift,1989,This Love,11,This love is glowing in the dark,35,2014
Taylor Swift,1989,This Love,11,These hands had to let it go free,36,2014
Taylor Swift,1989,This Love,11,And this love came back to me,37,2014
Taylor Swift,1989,I Know Places,12,You stand with your hand on my waistline,1,2014
Taylor Swift,1989,I Know Places,12,It's a scene and we're out here in plain sight,2,2014
Taylor Swift,1989,I Know Places,12,I can hear them whisper as we pass by,3,2014
Taylor Swift,1989,I Know Places,12,It's a bad sign (bad sign),4,2014
Taylor Swift,1989,I Know Places,12,Something happens when everybody finds out,5,2014
Taylor Swift,1989,I Know Places,12,See the vultures circling dark clouds,6,2014
Taylor Swift,1989,I Know Places,12,Love's a fragile little flame,7,2014
Taylor Swift,1989,I Know Places,12,"It could burn out, it could burn out",8,2014
Taylor Swift,1989,I Know Places,12,"'Cause they got the cages, they got the boxes",9,2014
Taylor Swift,1989,I Know Places,12,And guns,10,2014
Taylor Swift,1989,I Know Places,12,"They are the hunters, we are the foxes",11,2014
Taylor Swift,1989,I Know Places,12,And we run,12,2014
Taylor Swift,1989,I Know Places,12,"Baby, I know places we won't be found",13,2014
Taylor Swift,1989,I Know Places,12,And they'll be chasing their tails trying to track us down,14,2014
Taylor Swift,1989,I Know Places,12,"'Cause I, I know places we can hide",15,2014
Taylor Swift,1989,I Know Places,12,"I know places, I know places",16,2014
Taylor Swift,1989,I Know Places,12,Lights flash and we'll run for the fences,17,2014
Taylor Swift,1989,I Know Places,12,"Let them say what they want, we won't hear it",18,2014
Taylor Swift,1989,I Know Places,12,Loose lips sink ships all the damn time,19,2014
Taylor Swift,1989,I Know Places,12,Not this time,20,2014
Taylor Swift,1989,I Know Places,12,Just grab my hand and don't ever drop it,21,2014
Taylor Swift,1989,I Know Places,12,My love,22,2014
Taylor Swift,1989,I Know Places,12,"They are the hunters, we are the foxes",23,2014
Taylor Swift,1989,I Know Places,12,And we run,24,2014
Taylor Swift,1989,I Know Places,12,"Baby, I know places we won't be found",25,2014
Taylor Swift,1989,I Know Places,12,And they'll be chasing their tails trying to track us down,26,2014
Taylor Swift,1989,I Know Places,12,"'Cause I, I know places we can hide",27,2014
Taylor Swift,1989,I Know Places,12,"I know places, I know places",28,2014
Taylor Swift,1989,I Know Places,12,"They are the hunters, we are the foxes",29,2014
Taylor Swift,1989,I Know Places,12,And we run,30,2014
Taylor Swift,1989,I Know Places,12,Just grab my hand and don't ever drop it,31,2014
Taylor Swift,1989,I Know Places,12,My love,32,2014
Taylor Swift,1989,I Know Places,12,"Baby, I know places we won't be found",33,2014
Taylor Swift,1989,I Know Places,12,And they'll be chasing their tails trying to track us down,34,2014
Taylor Swift,1989,I Know Places,12,"'Cause I, I know places we can hide",35,2014
Taylor Swift,1989,I Know Places,12,"I know places, I know places",36,2014
Taylor Swift,1989,I Know Places,12,"They take their shots, we're bulletproof",37,2014
Taylor Swift,1989,I Know Places,12,(I know places),38,2014
Taylor Swift,1989,I Know Places,12,"And you know for me, it's always you",39,2014
Taylor Swift,1989,I Know Places,12,(I know places),40,2014
Taylor Swift,1989,I Know Places,12,"In the dead of night, your eyes so green",41,2014
Taylor Swift,1989,I Know Places,12,(I know places),42,2014
Taylor Swift,1989,I Know Places,12,"And I know for you, it's always me",43,2014
Taylor Swift,1989,I Know Places,12,(I know places),44,2014
Taylor Swift,1989,Clean,13,The drought was the very worst,1,2014
Taylor Swift,1989,Clean,13,When the flowers that we'd grown together died of thirst,2,2014
Taylor Swift,1989,Clean,13,It was months and months of back-and-forth,3,2014
Taylor Swift,1989,Clean,13,You're still all over me like a wine-stained dress I can't wear anymore,4,2014
Taylor Swift,1989,Clean,13,Hung my head as I lost the war,5,2014
Taylor Swift,1989,Clean,13,And the sky turned black like a perfect storm,6,2014
Taylor Swift,1989,Clean,13,Rain came pouring down,7,2014
Taylor Swift,1989,Clean,13,"When I was drowning, that's when I could finally breathe",8,2014
Taylor Swift,1989,Clean,13,"And by morning, gone was any trace of you",9,2014
Taylor Swift,1989,Clean,13,I think I am finally clean,10,2014
Taylor Swift,1989,Clean,13,There was nothing left to do,11,2014
Taylor Swift,1989,Clean,13,When the butterflies turned to dust that covered my whole room,12,2014
Taylor Swift,1989,Clean,13,So I punched a hole in the roof,13,2014
Taylor Swift,1989,Clean,13,Let the flood carry away all my pictures of you,14,2014
Taylor Swift,1989,Clean,13,"The water filled my lungs, I screamed so loud",15,2014
Taylor Swift,1989,Clean,13,But no one heard a thing,16,2014
Taylor Swift,1989,Clean,13,Rain came pouring down,17,2014
Taylor Swift,1989,Clean,13,"When I was drowning, that's when I could finally breathe",18,2014
Taylor Swift,1989,Clean,13,"And by morning, gone was any trace of you",19,2014
Taylor Swift,1989,Clean,13,I think I am finally clean,20,2014
Taylor Swift,1989,Clean,13,I think I am finally clean,21,2014
Taylor Swift,1989,Clean,13,"Ten months sober, I must admit",22,2014
Taylor Swift,1989,Clean,13,Just because you're clean don't mean you don't miss it,23,2014
Taylor Swift,1989,Clean,13,"Ten months older, I won't give in",24,2014
Taylor Swift,1989,Clean,13,"Now that I'm clean, I'm never gonna risk it",25,2014
Taylor Swift,1989,Clean,13,The drought was the very worst,26,2014
Taylor Swift,1989,Clean,13,When the flowers that we'd grown together died of thirst,27,2014
Taylor Swift,1989,Clean,13,Rain came pouring down,28,2014
Taylor Swift,1989,Clean,13,"When I was drowning, that's when I could finally breathe",29,2014
Taylor Swift,1989,Clean,13,"And by morning, gone was any trace of you",30,2014
Taylor Swift,1989,Clean,13,I think I am finally clean,31,2014
Taylor Swift,1989,Clean,13,Rain came pouring down,32,2014
Taylor Swift,1989,Clean,13,"When I was drowning, that's when I could finally breathe",33,2014
Taylor Swift,1989,Clean,13,"And by morning, gone was any trace of you",34,2014
Taylor Swift,1989,Clean,13,And I think I am finally clean,35,2014
Taylor Swift,1989,Wonderland,14,Flashing lights and we,1,2014
Taylor Swift,1989,Wonderland,14,Took a wrong turn and we,2,2014
Taylor Swift,1989,Wonderland,14,Fell down a rabbit hole,3,2014
Taylor Swift,1989,Wonderland,14,You held on tight to me,4,2014
Taylor Swift,1989,Wonderland,14,Cause nothing's as it seems and spinning out of control,5,2014
